cliente_id,fecha_corte,edad,estado_civil,tiene_hijos,tipo_vivienda,tiene_coche,tiene_moto,tiene_mascota,ingreso,nivel_educacion,situacion_laboral,num_personas_hogar,ccaa,tiene_hipoteca,seguro_coche_t0,seguro_moto_t0,seguro_vehiculo_electrico_t0,seguro_hogar_t0,seguro_inquilino_t0,seguro_salud_t0,seguro_dental_t0,seguro_vida_t0,seguro_accidentes_t0,seguro_decesos_t0,seguro_viaje_t0,seguro_mascotas_t0,contrató_coche,fecha_contratacion_coche,contrató_moto,fecha_contratacion_moto,contrató_vehiculo_electrico,fecha_contratacion_vehiculo_electrico,contrató_hogar,fecha_contratacion_hogar,contrató_inquilino,fecha_contratacion_inquilino,contrató_salud,fecha_contratacion_salud,contrató_dental,fecha_contratacion_dental,contrató_vida,fecha_contratacion_vida,contrató_accidentes,fecha_contratacion_accidentes,contrató_decesos,fecha_contratacion_decesos,contrató_viaje,fecha_contratacion_viaje,contrató_mascotas,fecha_contratacion_mascotas
C05879,2023-01-01,58.0,casado,1,inquilino,1,1,0,medio,secundaria,empleado,3,Madrid,0,1,1,0,0,0,1,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05880,2023-01-01,41.0,divorciado,0,inquilino,0,0,1,medio,secundaria,empleado,2,Navarra,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05881,2023-01-01,58.0,casado,1,propietario,1,0,1,alto,secundaria,empleado,4,Andalucia,1,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05882,2023-01-01,75.0,casado,0,propietario,1,0,0,alto,fp,desempleado,2,Valencia,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,,1,2023-10-23,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05883,2023-01-01,34.0,casado,1,propietario,1,1,0,bajo,secundaria,empleado,4,Madrid,1,1,1,0,1,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05884,2023-01-01,48.0,soltero,0,inquilino,1,0,0,alto,postgrado,empleado,2,Aragon,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05885,2023-01-01,55.0,divorciado,1,propietario,1,0,1,medio,secundaria,empleado,2,Galicia,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05886,2023-01-01,59.0,casado,1,propietario,0,0,0,medio,secundaria,empleado,2,Cataluna,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05887,2023-01-01,40.0,casado,1,propietario,1,0,1,bajo,fp,empleado,1,Castilla-La Mancha,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05888,2023-01-01,68.0,soltero,1,inquilino,0,0,0,bajo,secundaria,jubilado,2,Valencia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,1,2023-05-28,0,,0,,0,,0,
C05889,2023-01-01,48.0,soltero,0,propietario,1,0,0,medio,fp,empleado,2,La Rioja,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05890,2023-01-01,47.0,soltero,0,propietario,1,0,0,medio,fp,empleado,1,Cataluna,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05891,2023-01-01,18.0,soltero,0,inquilino,0,0,0,bajo,secundaria,desempleado,2,Madrid,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05892,2023-01-01,38.0,casado,1,propietario,0,1,1,bajo,postgrado,empleado,4,Cataluna,1,0,1,0,1,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-11-12,0,,0,,0,
C05893,2023-01-01,60.0,soltero,1,propietario,0,0,0,medio,secundaria,empleado,1,Valencia,1,0,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05894,2023-01-01,46.0,casado,0,inquilino,0,0,0,medio,postgrado,empleado,1,Galicia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,2023-11-28,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05895,2023-01-01,68.0,soltero,1,inquilino,1,0,0,medio,secundaria,jubilado,1,Andalucia,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05896,2023-01-01,41.0,casado,1,inquilino,1,0,0,alto,universitaria,desempleado,3,Extremadura,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05897,2023-01-01,18.0,casado,0,inquilino,0,0,0,medio,universitaria,desempleado,1,Madrid,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05898,2023-01-01,52.0,casado,0,inquilino,1,1,0,alto,secundaria,empleado,5,Andalucia,0,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05899,2023-01-01,68.0,soltero,0,inquilino,0,0,0,bajo,postgrado,jubilado,2,Madrid,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05900,2023-01-01,45.0,casado,1,propietario,0,0,0,bajo,secundaria,empleado,2,Madrid,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05901,2023-01-01,60.0,soltero,1,propietario,0,0,0,medio,universitaria,empleado,5,Andalucia,0,0,0,0,1,0,1,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05902,2023-01-01,48.0,soltero,0,inquilino,1,0,0,alto,universitaria,autonomo,2,Castilla y Leon,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,0,,0,,0,,0,,0,,1,2023-04-20,0,,0,,0,,0,,0,
C05903,2023-01-01,43.0,casado,0,propietario,1,0,0,medio,secundaria,empleado,2,Valencia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05904,2023-01-01,64.0,divorciado,1,propietario,1,0,0,medio,secundaria,empleado,5,Andalucia,0,1,0,0,1,0,0,0,1,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05905,2023-01-01,61.0,divorciado,1,propietario,1,0,0,medio,secundaria,empleado,1,Cataluna,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05906,2023-01-01,34.0,casado,1,propietario,0,0,1,medio,postgrado,empleado,2,Madrid,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,,0,,0,,0,,0,,1,2023-03-13,0,,0,,0,,0,,0,
C05907,2023-01-01,56.0,casado,1,inquilino,1,0,0,medio,secundaria,empleado,2,Andalucia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-10-02,0,,1,2023-09-12,0,
C05908,2023-01-01,48.0,divorciado,0,propietario,1,0,0,medio,universitaria,empleado,2,Murcia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-11-29,1,2023-01-26,0,
C05909,2023-01-01,36.0,casado,1,propietario,1,0,1,bajo,secundaria,empleado,3,Cataluna,1,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05910,2023-01-01,41.0,casado,1,inquilino,1,0,1,medio,fp,empleado,1,Castilla y Leon,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05911,2023-01-01,37.0,divorciado,1,inquilino,1,0,0,medio,secundaria,empleado,3,Andalucia,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05912,2023-01-01,68.0,soltero,1,inquilino,0,0,0,bajo,secundaria,jubilado,4,Cataluna,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05913,2023-01-01,55.0,soltero,1,propietario,1,0,0,medio,secundaria,empleado,1,Galicia,1,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05914,2023-01-01,60.0,casado,1,propietario,1,0,0,bajo,secundaria,desempleado,3,Madrid,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05915,2023-01-01,34.0,soltero,0,inquilino,0,1,0,alto,fp,empleado,1,Cataluna,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,,1,2023-08-07,0,,0,,0,,0,,0,,1,2023-02-18,0,,0,,0,
C05916,2023-01-01,53.0,casado,1,propietario,1,1,0,alto,postgrado,empleado,3,Cataluna,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05917,2023-01-01,54.0,casado,1,propietario,1,1,1,alto,fp,empleado,3,Madrid,1,1,1,0,0,0,1,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,1,2023-05-12,0,,0,,0,,1,2023-06-27,0,
C05918,2023-01-01,61.0,casado,1,inquilino,1,0,1,bajo,fp,empleado,1,Castilla y Leon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-02-21
C05919,2023-01-01,41.0,divorciado,1,propietario,1,0,1,alto,fp,autonomo,2,Andalucia,0,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05920,2023-01-01,78.0,soltero,1,propietario,1,0,1,bajo,secundaria,jubilado,3,Pais Vasco,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05921,2023-01-01,60.0,casado,1,propietario,1,0,0,medio,secundaria,autonomo,1,Valencia,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,0,,0,,0,,0,,0,,0,,1,2023-05-17,0,,0,,0,,0,
C05922,2023-01-01,33.0,soltero,0,propietario,1,0,1,alto,secundaria,desempleado,2,Castilla y Leon,1,1,0,0,0,0,1,1,0,0,0,0,0,0,,1,2023-02-21,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05923,2023-01-01,62.0,casado,1,propietario,1,0,0,medio,fp,jubilado,4,Valencia,1,1,1,0,1,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05924,2023-01-01,54.0,casado,1,propietario,1,1,0,alto,universitaria,empleado,2,Castilla y Leon,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05925,2023-01-01,76.0,casado,1,propietario,1,0,0,medio,postgrado,jubilado,3,Madrid,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,1,2023-07-22,1,2023-05-30,0,,0,,0,,0,,0,
C05926,2023-01-01,55.0,soltero,0,inquilino,0,0,0,medio,universitaria,jubilado,1,Cataluna,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-11-27,0,
C05927,2023-01-01,46.0,casado,1,inquilino,0,0,0,bajo,postgrado,desempleado,1,Valencia,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05928,2023-01-01,53.0,casado,1,propietario,1,0,0,medio,universitaria,autonomo,4,Valencia,1,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,2023-08-31,0,,0,,0,,0,
C05929,2023-01-01,70.0,soltero,1,propietario,1,0,1,medio,secundaria,autonomo,1,Madrid,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05930,2023-01-01,39.0,casado,1,propietario,0,0,0,bajo,postgrado,empleado,5,Valencia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,2023-04-11,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05931,2023-01-01,48.0,casado,1,inquilino,1,0,0,alto,postgrado,empleado,2,Andalucia,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05932,2023-01-01,42.0,divorciado,0,inquilino,1,0,0,medio,secundaria,empleado,1,Murcia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,2023-02-02,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05933,2023-01-01,49.0,casado,1,propietario,0,0,0,bajo,secundaria,empleado,3,Castilla-La Mancha,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,2023-12-24,0,,0,,0,,0,
C05934,2023-01-01,36.0,casado,1,inquilino,0,0,1,medio,fp,empleado,3,Madrid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,,1,2023-06-03,0,,0,,0,,1,2023-09-16,0,,0,,0,
C05935,2023-01-01,62.0,divorciado,1,propietario,1,1,0,medio,postgrado,empleado,2,Murcia,0,1,1,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05936,2023-01-01,21.0,soltero,0,inquilino,0,0,0,bajo,secundaria,empleado,2,Madrid,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,2023-07-27,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05937,2023-01-01,44.0,divorciado,1,propietario,1,0,0,medio,fp,empleado,2,Cataluna,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05938,2023-01-01,51.0,soltero,1,inquilino,1,0,1,bajo,universitaria,empleado,2,Andalucia,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,2023-06-24,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05939,2023-01-01,68.0,casado,1,propietario,0,0,1,medio,secundaria,empleado,3,Madrid,0,0,0,0,1,0,1,1,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05940,2023-01-01,50.0,casado,1,inquilino,0,0,0,medio,postgrado,jubilado,2,Canarias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05941,2023-01-01,56.0,casado,1,propietario,1,0,1,medio,secundaria,jubilado,1,Aragon,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-11-26,0,,0,,0,
C05942,2023-01-01,66.0,soltero,0,propietario,1,0,0,medio,secundaria,jubilado,1,Andalucia,0,1,0,0,1,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05943,2023-01-01,63.0,casado,1,propietario,1,0,0,bajo,universitaria,jubilado,1,Pais Vasco,0,1,0,0,1,0,0,0,1,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05944,2023-01-01,50.0,casado,0,propietario,1,0,0,medio,fp,empleado,2,Cataluna,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,2023-02-26,1,2023-12-24,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05945,2023-01-01,63.0,casado,1,propietario,1,0,1,alto,fp,jubilado,3,Cataluna,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05946,2023-01-01,74.0,soltero,1,inquilino,1,0,1,alto,secundaria,empleado,2,Galicia,0,1,0,0,0,0,1,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05947,2023-01-01,48.0,casado,1,inquilino,1,0,0,bajo,universitaria,empleado,3,Madrid,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05948,2023-01-01,60.0,divorciado,0,propietario,1,0,1,alto,postgrado,empleado,2,Cataluna,0,1,1,0,0,0,1,0,0,0,0,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05949,2023-01-01,47.0,casado,1,propietario,1,0,0,bajo,universitaria,empleado,2,Pais Vasco,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05950,2023-01-01,56.0,casado,1,inquilino,0,0,0,alto,universitaria,empleado,1,Madrid,0,0,0,0,0,0,1,1,1,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05951,2023-01-01,81.0,casado,1,propietario,0,0,0,bajo,secundaria,jubilado,4,Madrid,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05952,2023-01-01,72.0,casado,1,inquilino,1,0,0,bajo,secundaria,autonomo,2,Aragon,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05953,2023-01-01,77.0,soltero,1,inquilino,1,0,0,bajo,fp,jubilado,3,Pais Vasco,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05954,2023-01-01,27.0,soltero,0,inquilino,0,0,0,bajo,postgrado,autonomo,1,Navarra,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05955,2023-01-01,71.0,divorciado,1,propietario,1,0,0,medio,secundaria,jubilado,2,Madrid,0,1,0,0,1,0,0,0,1,0,1,0,0,0,,1,2023-05-09,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05956,2023-01-01,73.0,soltero,0,propietario,0,0,1,medio,secundaria,empleado,2,Andalucia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,1,2023-10-30,0,,0,,0,,0,,0,,0,,0,
C05957,2023-01-01,42.0,casado,0,propietario,1,0,0,alto,universitaria,empleado,3,Pais Vasco,0,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05958,2023-01-01,43.0,casado,0,propietario,0,0,1,bajo,universitaria,desempleado,2,Cataluna,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05959,2023-01-01,62.0,divorciado,0,propietario,1,0,0,medio,universitaria,autonomo,1,Valencia,1,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-03-29,0,,0,,0,
C05960,2023-01-01,66.0,casado,1,inquilino,0,1,0,bajo,fp,jubilado,4,Andalucia,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-12-11,0,
C05961,2023-01-01,45.0,casado,0,inquilino,0,0,0,medio,secundaria,empleado,1,Andalucia,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05962,2023-01-01,52.0,casado,1,propietario,1,0,0,medio,fp,empleado,1,Aragon,1,1,0,0,1,0,1,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05963,2023-01-01,58.0,casado,0,propietario,1,0,0,alto,fp,empleado,2,Andalucia,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-11-01,0,,0,,0,
C05964,2023-01-01,63.0,casado,1,propietario,1,0,0,medio,secundaria,empleado,1,Galicia,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05965,2023-01-01,44.0,divorciado,1,inquilino,1,0,0,bajo,secundaria,autonomo,3,Andalucia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05966,2023-01-01,42.0,casado,1,propietario,1,0,1,medio,universitaria,empleado,2,Pais Vasco,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,,1,2023-07-17,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05967,2023-01-01,53.0,divorciado,1,propietario,1,0,1,alto,fp,jubilado,2,Galicia,0,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05968,2023-01-01,48.0,casado,0,propietario,0,0,1,medio,secundaria,empleado,3,Andalucia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05969,2023-01-01,70.0,casado,1,propietario,0,0,0,medio,secundaria,jubilado,3,Andalucia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05970,2023-01-01,77.0,casado,1,propietario,0,0,0,bajo,secundaria,jubilado,3,Canarias,1,0,0,0,1,0,1,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05971,2023-01-01,40.0,casado,1,propietario,1,0,0,medio,universitaria,empleado,2,Castilla-La Mancha,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05972,2023-01-01,71.0,soltero,0,propietario,1,0,0,medio,universitaria,empleado,2,Andalucia,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05973,2023-01-01,53.0,divorciado,1,propietario,1,0,0,alto,universitaria,autonomo,1,Andalucia,0,1,0,0,1,0,1,1,1,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05974,2023-01-01,50.0,divorciado,0,inquilino,1,0,0,medio,fp,empleado,1,Madrid,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05975,2023-01-01,81.0,casado,1,propietario,0,0,0,bajo,fp,jubilado,3,Cataluna,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05976,2023-01-01,37.0,soltero,0,propietario,1,0,0,alto,secundaria,empleado,2,Galicia,0,1,0,0,1,0,0,0,1,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05977,2023-01-01,41.0,soltero,0,inquilino,1,0,0,alto,fp,empleado,2,Madrid,0,1,0,0,0,0,1,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05978,2023-01-01,42.0,divorciado,1,inquilino,1,0,1,medio,fp,empleado,5,Murcia,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,1,2023-12-05,0,,0,,0,,0,,0,,0,
C05979,2023-01-01,54.0,soltero,1,propietario,0,0,0,medio,secundaria,jubilado,4,Asturias,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05980,2023-01-01,34.0,casado,0,propietario,0,0,1,medio,fp,autonomo,5,Madrid,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-03-16,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05981,2023-01-01,50.0,casado,0,inquilino,1,0,0,bajo,secundaria,empleado,1,Andalucia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05982,2023-01-01,69.0,casado,0,propietario,1,0,0,medio,secundaria,jubilado,2,Andalucia,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05983,2023-01-01,29.0,casado,0,inquilino,0,0,0,bajo,universitaria,empleado,1,Cataluna,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05984,2023-01-01,39.0,soltero,1,propietario,1,0,0,alto,postgrado,autonomo,2,Madrid,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05985,2023-01-01,43.0,casado,1,inquilino,1,0,1,bajo,secundaria,empleado,4,Valencia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05986,2023-01-01,70.0,divorciado,1,propietario,0,1,0,medio,secundaria,empleado,1,Cataluna,1,0,1,0,1,0,1,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05987,2023-01-01,48.0,casado,0,propietario,1,0,1,medio,fp,autonomo,2,Cataluna,0,1,0,0,0,0,0,0,1,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05988,2023-01-01,69.0,casado,1,inquilino,1,0,0,bajo,secundaria,jubilado,1,Galicia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,1,2023-04-10,0,,0,,0,,0,,1,2023-06-18,0,,0,,0,,0,,0,
C05989,2023-01-01,35.0,casado,1,inquilino,1,0,0,medio,fp,empleado,2,Valencia,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05990,2023-01-01,52.0,soltero,0,propietario,0,0,1,bajo,fp,jubilado,1,Madrid,0,0,0,0,1,0,0,0,0,1,0,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05991,2023-01-01,42.0,soltero,0,propietario,1,0,0,alto,secundaria,empleado,2,Murcia,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05992,2023-01-01,58.0,casado,1,propietario,0,0,1,bajo,secundaria,jubilado,1,Cataluna,0,0,0,0,1,0,1,1,1,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05993,2023-01-01,55.0,casado,1,propietario,1,0,0,alto,secundaria,autonomo,1,Madrid,0,1,0,0,1,0,1,0,1,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05994,2023-01-01,62.0,casado,1,propietario,1,0,0,bajo,fp,empleado,3,Andalucia,0,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C05995,2023-01-01,47.0,casado,1,propietario,1,0,0,medio,secundaria,empleado,2,Cataluna,1,1,0,0,1,0,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,1,2023-03-04,0,,0,,0,,0,,0,
